Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
121559-103252,RB,Zonovan,Zonovan Knight,Knight,5.199999809265137,4,5800,GB@ARI,ARI,GB,,,,,,RB/FLEX
121559-129305,WR,Josh,Josh Downs,Downs,6.783333460489909,6,5700,IND@LAC,IND,LAC,,,,,,WR/FLEX
121559-170287,WR,Rashid,Rashid Shaheed,Shaheed,10.016666412353516,6,5700,NO@CHI,NO,CHI,,,,,,WR/FLEX
121559-90561,WR,Jerry,Jerry Jeudy,Jeudy,5.666666666666667,6,5700,MIA@CLE,CLE,MIA,,,,,,WR/FLEX
121559-111540,RB,Rhamondre,Rhamondre Stevenson,Stevenson,7.599999745686849,6,5700,NE@TEN,NE,TEN,,,,,,RB/FLEX
121559-64555,WR,Calvin,Calvin Ridley,Ridley,6.666666666666667,6,5600,NE@TEN,TEN,NE,Q,Hamstring,,,,WR/FLEX
121559-152647,RB,TreVeyon,TreVeyon Henderson,Henderson,6.450000127156575,6,5600,NE@TEN,NE,TEN,,,,,,RB/FLEX
121559-86687,WR,Hollywood,Hollywood Brown,Brown,10.533333460489908,6,5600,LV@KC,KC,LV,,,,,,WR/FLEX
121559-55987,WR,JuJu,JuJu Smith-Schuster,Smith-Schuster,6.333333333333333,6,5600,LV@KC,KC,LV,,,,,,WR/FLEX
121559-40845,TE,Hunter,Hunter Henry,Henry,9.283333460489908,6,5600,NE@TEN,NE,TEN,,,,,,TE/FLEX
121559-103547,WR,Luke,Luke McCaffrey,McCaffrey,6.983333587646484,6,5500,WAS@DAL,WAS,DAL,,,,,,WR/FLEX
121559-93539,RB,Michael,Michael Carter,Carter,7.766666412353516,3,5500,GB@ARI,ARI,GB,,,,,,RB/FLEX
121559-89612,WR,Michael,Michael Wilson,Wilson,3.6000000635782876,6,5500,GB@ARI,ARI,GB,,,,,,WR/FLEX
121559-201233,WR,Ryan,Ryan Flournoy,Flournoy,7.474999904632568,4,5500,WAS@DAL,DAL,WAS,,,,,,WR/FLEX
121559-172699,TE,Harold,Harold Fannin Jr.,Fannin Jr.,7.633333206176758,6,5500,MIA@CLE,CLE,MIA,,,,,,TE/FLEX
121559-55335,TE,David,David Njoku,Njoku,6.633333206176758,6,5400,MIA@CLE,CLE,MIA,Q,Knee,,,,TE/FLEX
121559-87127,RB,Chris,Chris Rodriguez Jr.,Rodriguez Jr.,3.5,3,5400,WAS@DAL,WAS,DAL,,,,,,RB/FLEX
121559-91361,RB,Hassan,Hassan Haskins,Haskins,0.9600000381469727,5,5400,IND@LAC,LAC,IND,,,,,,RB/FLEX
121559-63819,WR,Darius,Darius Slayton,Slayton,4.1200000762939455,5,5400,NYG@DEN,NYG,DEN,Q,Hamstring,,,,WR/FLEX
121559-41305,WR,Zay,Zay Jones,Jones,4.150000095367432,4,5400,GB@ARI,ARI,GB,,,,,,WR/FLEX
121559-53097,WR,Josh,Josh Reynolds,Reynolds,3.299999952316284,4,5400,CAR@NYJ,NYJ,CAR,,,,,,WR/FLEX
121559-110457,WR,Dontayvion,Dontayvion Wicks,Wicks,3.779999923706055,5,5400,GB@ARI,GB,ARI,Q,Ankle,,,,WR/FLEX
121559-71706,TE,T.J.,T.J. Hockenson,Hockenson,6.159999847412109,5,5300,PHI@MIN,MIN,PHI,,,,,,TE/FLEX
121559-64808,TE,Juwan,Juwan Johnson,Johnson,6.766666412353516,6,5300,NO@CHI,NO,CHI,,,,,,TE/FLEX
121559-151903,WR,Troy,Troy Franklin,Franklin,7.383333206176758,6,5300,NYG@DEN,DEN,NYG,,,,,,WR/FLEX
