Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
124699-174486,RB,Dylan,Dylan Sampson,Sampson,4.730769230769231,13,5800,PIT@CLE,CLE,PIT,Q,Hand,,,,RB/FLEX
124699-83074,TE,Dallas,Dallas Goedert,Goedert,10.700000217982701,14,5700,PHI@BUF,PHI,BUF,,,,,,TE/FLEX
124699-87467,RB,Chuba,Chuba Hubbard,Hubbard,8.184615501990685,13,5700,SEA@CAR,CAR,SEA,,,,,,RB/FLEX
124699-86518,WR,Khalil,Khalil Shakir,Shakir,8.46000010172526,15,5700,PHI@BUF,BUF,PHI,,,,,,WR/FLEX
124699-90870,WR,Calvin,Calvin Austin III,Austin III,4.438461597149189,13,5700,PIT@CLE,PIT,CLE,Q,Hamstring,,,,WR/FLEX
124699-119653,WR,Kayshon,Kayshon Boutte,Boutte,8.246153611403246,13,5700,NE@NYJ,NE,NYJ,Q,Concussion,,,,WR/FLEX
124699-42104,RB,Alvin,Alvin Kamara,Kamara,7.654545177112926,11,5600,NO@TEN,NO,TEN,Q,Knee - mcl,,,,RB/FLEX
124699-103587,TE,Brenton,Brenton Strange,Strange,7.3900001525878904,10,5600,JAC@IND,JAC,IND,,,,,,TE/FLEX
124699-151789,WR,Adonai,Adonai Mitchell,Mitchell,5.164285932268415,14,5600,NE@NYJ,NYJ,NE,,,,,,WR/FLEX
124699-129305,WR,Josh,Josh Downs,Downs,6.814285823277065,14,5600,JAC@IND,IND,JAC,,,,,,WR/FLEX
124699-157150,RB,Audric,Audric Estime,Estime,4.233333269755046,3,5600,NO@TEN,NO,TEN,,,,,,RB/FLEX
124699-201547,WR,Jalen,Jalen Coker,Coker,6.399999830457899,9,5600,SEA@CAR,CAR,SEA,,,,,,WR/FLEX
124699-79970,WR,Cooper,Cooper Kupp,Kupp,6.342857360839844,14,5500,SEA@CAR,SEA,CAR,,,,,,WR/FLEX
124699-52451,RB,Samaje,Samaje Perine,Perine,4.223077040452224,13,5500,ARI@CIN,CIN,ARI,,,,,,RB/FLEX
124699-69860,RB,Trayveon,Trayveon Williams,Williams,2.4000000953674316,4,5500,PIT@CLE,CLE,PIT,,,,,,RB/FLEX
124699-170287,WR,Rashid,Rashid Shaheed,Shaheed,8.006250381469727,16,5500,SEA@CAR,SEA,CAR,,,,,,WR/FLEX
124699-63819,WR,Darius,Darius Slayton,Slayton,5.691666920979817,12,5500,NYG@LV,NYG,LV,,,,,,WR/FLEX
124699-40845,TE,Hunter,Hunter Henry,Henry,8.753333536783854,15,5500,NE@NYJ,NE,NYJ,,,,,,TE/FLEX
